	Art	Business	Education	Explorers	Humanities	Law	Literature	Media	Music	Personal	Politics	Religion	Royalty	Science	Sports	Warfare	Other
John Francis Jackson	0.000317635949212	0.00445418424806667	0.000926477340101	0.100865522001113	0.000439875817009333	0.00165160534899433	0.000906920537033	0.0428744488329333	0.002302724371165	0.118243485242333	0.00134561643685	0.000394412692575	0.0160130136634133	0.0120016724375681	0.0043063107797	0.459399064739	0.233557029562667
John J. Crittenden	4.60657322722e-05	0.0030318645513	0.01704928360404	0.00730858182412033	6.32829721960333e-05	0.0634383885332333	0.000333818160537333	0.000555880548777	6.36591977093e-05	0.0334520944774	0.506885510119667	4.77405520086667e-05	0.0621809920400667	0.000293680829676467	0.000193806954136333	0.0359545772090667	0.269100772694
John L. Helm	0.00556657548998333	0.0650092608284667	0.00727874247654	0.00970666053282033	0.000238059472367	0.0355323614962	0.000513718567890667	0.00129358298667567	0.000393888266161333	0.142010269183667	0.507708483297333	0.0001702836916286	0.0485103271062833	0.000259121971402767	0.000389181725409667	0.0232305170721633	0.152188965835
John Lerew	0.000150745964385667	0.00196229029348	0.0660377148389	0.109270535615203	0.000376464907901	0.00265858089440667	0.00134075435849267	0.0122574904267367	0.000358230472261	0.0515133356582333	0.00136155056574533	0.000194449011013033	0.00240881116834467	0.0266677365537533	0.00375442920951667	0.473252672549667	0.246434207512333
John Lloyd Waddy	0.000889003795295	0.0211055005055	0.0530140609785333	0.0558207584273327	0.000937648330662333	0.00147952982771333	0.00122405552915367	0.00923302155898333	0.00238023211592	0.137746998465333	0.182390508269333	0.000302965163434333	0.016212194517	0.00687921715569797	0.0266766946669	0.327206672598667	0.156500938094
John Martin Scripps	0.00245344332598033	0.00137064340097667	0.00155358944857633	0.01890827933099	0.000499110947169	0.514666791748	0.00206239602319067	0.07007003332886	0.000297619008354	0.137672666912667	0.00217163386138667	8.74502969105667e-05	0.00229012621568733	0.0102025700283153	0.00906062948131	0.0166368940327867	0.209996122609
John McCauley	0.0107769887842667	0.0404510321767333	0.1143659600272	0.0473489827264067	0.00665021946740333	0.000233694074756333	0.000769695853441667	0.0038283261082	0.000991439807308667	0.00519327928626333	0.0439819764388667	0.000126821354687167	0.00146517310094333	0.0265544572433383	0.00228646325196667	0.481124694037667	0.21385079626
John Michael Wright	0.280048512187	0.001106410456441	0.01418636777289	0.000551592021125667	0.00175595562853233	0.00736440815869333	0.0315978307634333	0.0116909037879867	0.000279469882294667	0.0494065058732	0.01581507370532	0.00930504435943033	0.127637293926	0.000200457311567867	0.00895096888281	0.004343798099259	0.435759407183667
John Sherman Cooper	0.00153261795453733	0.032396580965	0.0510922423844	0.0001215879738678	8.48333766793333e-05	0.0252656887220667	0.000467667291628667	0.00246500377874433	0.000147552562214333	0.0781626011287333	0.555804837822667	0.0001248374386808	0.000609736935759667	0.0002765444116691	0.0217342044382	0.0454954853133667	0.184217977502
John Treloar (museum administrator)	0.0782788799527333	0.0885717738073333	0.165793864651667	0.0132341210199747	0.00064043263117	0.000797441906932333	0.0137147042748777	0.000971924038675667	0.00589115899933333	0.0713179826550333	0.018336472033706	4.26341446769333e-05	0.000257509780813	0.0282257635478934	0.0234888353934	0.191201745785333	0.299234755376333
John W. Johnston	0.000229929112158333	0.00344659381578	0.00110575317561267	0.0120549094432091	0.000335815683369	0.0353418300135333	0.000384708237166	0.00180045598392933	0.000526451955577667	0.230766797079	0.315134171195333	0.00190931561424333	0.0240379185332697	0.000471080717901667	0.000824502130663333	0.01943512891667	0.352194638392667
John Wark	0.000279099910269167	0.004599379229566	0.00301001568532333	0.000187793234976333	0.000427545187615667	0.000837108532267	0.00721152996017667	0.0468869097879	0.000388752450929667	0.0546947919272667	0.00113392664267267	9.96921572241667e-05	0.000491801675640333	0.001372155258176	0.708214208479333	0.000428698941431	0.169736590939
John Whittle	0.000581980869964667	0.000607002213478333	0.0105611619324533	0.0431225973996443	0.000310562024315333	0.0793452064823	0.000522659436304667	0.00224031297526333	0.000357349015340333	0.219606174626333	0.000452323719553333	0.00313885054973	0.00473218043178667	0.00550867402046	0.000885066305079333	0.575509864382	0.0525180336161667
John Y. Brown (1835–1904)	0.00035293706747	0.000897642891943333	0.001086946395775	0.000616663425216333	0.000523723530208333	0.0822689034617333	0.00612149420263667	0.00378145139604	0.000235027863702	0.0733597408967667	0.571585137607	0.000252196586932333	0.0107704043045367	0.000916986834704333	0.0252724329316	0.000254277122397333	0.221704033481333
Jonathan Agnew	0.0001120246448732	0.00099769236088	0.00198114130107667	0.00240047442624267	0.000289894970876233	0.00620118866102333	0.0196115224458667	0.144701990740033	0.00102584502578067	0.161593030261	0.00146747530643133	0.000450419255617333	0.001407787923927	0.000309564819617067	0.333335334985333	0.00316528819386333	0.320949324677667
José Paranhos, Viscount of Rio Branco	5.33520222290333e-05	0.000619629714173667	0.0242843501445667	0.00627988828445397	0.00796714476622667	0.000129991116058867	0.00134796331913133	0.000880977103573333	0.000121166986010767	0.0567561956546	0.378177087476	0.0232482890261333	0.0858319042355667	0.000624827502299333	0.000866276103284	0.0519800771932667	0.360830879351667
Joseph B. Foraker	7.60744838959e-05	0.003843880020783	0.00962046052549667	0.0029307454358895	0.00109769098415667	0.0329355934872667	0.00725552130985333	0.0136556809870673	8.71179096629e-05	0.0662689920582333	0.427353774708	7.74497477412e-05	0.026094154324694	5.96150657965667e-05	0.00189186744205567	0.0700823817582333	0.336668999751
Joseph Desha	0.00114011961750167	0.0178481211911	0.00611433333867333	0.00316554492165033	0.00085275251684	0.109977519425333	0.000627109297381333	0.00260042141524667	0.00129405471538833	0.0401501230491333	0.436341313683667	0.000551444395729	0.0547590662684667	6.41513691846333e-05	0.00504379589333867	0.0698126012650333	0.249657527636667
Joseph Francis Shea	0.000204457361275	0.0733319147054333	0.0915257034255667	0.0345025951698543	0.0172545279983867	0.0258213271826	0.00109433286602867	0.0382185837093233	0.000209672700444667	0.0345464159252667	0.0348984957060667	0.000117802693717167	0.000249376164359367	0.116892591304668	0.00395224125574733	0.118727533776433	0.408452428054333
Joseph Grimaldi	0.00371701864202333	0.0285589684591667	0.00268250902635733	0.000738866292675233	0.000525136016755333	0.00353351403334333	0.00993409813980333	0.301831348187667	0.0330708562335	0.294235048051333	0.00061546236265	0.000288965707402333	0.0114903492346533	0.005132802152318	0.005131921113428	0.00410627519938	0.294406861147333
Joseph W. Tkach	0.000210536770704	0.0511797082665	0.112833346662	8.27319530919667e-05	0.0401731223675333	0.00435399982852433	0.01247783557069	0.0496562248156	0.001779201078137	0.0465479893864333	0.143310644537	0.275085000460667	0.00110459651022533	0.00506977612154563	0.000373622784814667	0.000184343814358667	0.255577319072667
Joy Division	0.001408725818218	0.000217721417818333	0.000551669479600667	7.35414246666e-05	0.0220732223669333	0.00416957482616333	0.00617076973954	0.0739822880182333	0.451444162349333	0.0707353853863	0.004599369704481	3.96843236681333e-05	0.000279390333186433	0.00478700512710667	0.000260066564896667	0.000419441247719333	0.358787981872333
Józef Piłsudski	0.00925333294060333	0.00271423074182667	0.00277519212732333	8.2671281186e-05	0.0150722776812333	0.0122288885715067	0.00441127291662333	0.00213076926038	0.00106533304219533	0.0377107622463333	0.445625265475667	0.000157632644318833	0.0385059331238333	0.000793085372951667	0.000543473473305333	0.150023472444333	0.276906406656667
KaDee Strickland	0.000980169741654667	0.00381949691458	0.0502137475784	0.004640827455085	0.0279847699144067	0.0109207168834233	0.0109529518905407	0.516946147181333	0.000999311348618	0.0432710889965667	0.00138780334856667	0.000147463587314333	0.000350378738014667	0.00913483376919234	0.000335329092647333	0.00101117367336733	0.316903789886667
Karl Aloys zu Fürstenberg	0.002492034907104	0.000443256365063667	0.00809886096974667	0.0142438957357091	0.000875165493965667	0.000384382104875	0.000540079490355667	0.000819148693060333	0.000392999692172333	0.01985854025748	0.0121189011177433	0.00215377242664333	0.241048382157667	0.0002921415774234	0.00258369696828433	0.523548296252	0.170106445790667
Karmichael Hunt	7.91123005958667e-05	0.000555711157923	0.000464399151700333	3.54975786443667e-05	0.000244638460663667	0.0308438691551333	0.000155216793287667	0.0440976542794667	0.000264699894789667	0.00259145793964	0.00875730434382333	0.000175770522931033	0.000156925997199333	0.00142930811997433	0.703197523251667	0.000225935800724333	0.206724975251667
Keith Johnson (cricket administrator)	0.000378374049169	0.005851816978815	0.00632652054533	0.0094316454268537	0.00213104871157267	0.1090574609901	0.00490675802325	0.0342750665956833	0.0343601215209333	0.0673188093950667	0.0655647073812667	0.000123277288249	0.00900947333451333	0.000241900058092133	0.182011954449667	0.0499509423770333	0.419060122874333
Keith Miller in the 1946–47 Australian cricket season	0.00111909906032133	0.000344748313415667	0.000324998485982333	0.00656951753073133	0.000225652183209667	0.00036370691509	0.000250639938272333	0.0468554580692467	0.000214790785387333	0.1019870359035	0.00121068743459867	5.46866014959667e-05	0.000592899644123867	0.001420654736296	0.502063370159667	0.0327962314437667	0.303605822794667
Keith Miller with the Australian cricket team in England in 1948	0.000811521242203667	0.000106425537785	9.85018738728e-05	0.00535682897022667	0.000178278033397667	0.00241892782468167	0.000582632857084333	0.0576992597323367	0.00220370555450867	0.0610455847253	0.00495218717075	3.50162646994667e-05	0.00193112749887767	6.79775547739e-05	0.495962959842333	0.0236859475336333	0.342863117783333
Kenneth R. Shadrick	0.000330408435843	0.000654702037621	0.00335366319097	0.0252277556773743	0.00040638704428	0.0704634719404667	0.0211613812788667	0.0202381646334	0.000484643209960667	0.202800869162333	0.00188282578605633	0.000132090106819033	0.000699938671513667	0.000470124493328333	0.0246385742549333	0.485789167721333	0.141265832355
Kenneth Walker	9.10290475328e-05	0.0242612407619333	0.0497265437182667	0.077042211083799	0.0592294688685667	0.000583983768957333	0.000634064185874667	0.00838065646349	0.000270648538993667	0.0239398280167667	0.00245886888094333	0.000780017388008667	0.000580858124569667	0.0410936548639233	0.000540540304833	0.492740860806333	0.217645525177333
Ketuanan Melayu	0.000752427396015967	0.0282755713311	0.0161252623647	0.00182961141794207	0.144414638386	0.0121959431367733	0.000360884354371067	0.0175128909569933	0.001081269314567	0.000519555141048667	0.441313348791333	0.0002859791267268	0.0212023094673167	0.000238364355299567	0.00862609630915333	0.00171650259329267	0.303549345558
Kevin O'Halloran	0.000377479857902	0.0237319836432667	0.01858087395782	0.0274452577053667	0.00220424080580333	0.00389321340142333	0.000382031586126667	0.0169482668648167	0.000721668015454667	0.135818965723333	0.0129029451547067	0.000260933034413233	0.00326310233239	0.000355104969872333	0.621928281138	0.00989843601129333	0.121287215798333
Kevin Pietersen	5.14345230542333e-05	9.65752830805e-05	0.000175198419635333	0.000132993074927833	0.000240579527482333	0.00517941803439033	0.00490259101663	0.0627692454935333	0.00278056015429067	0.0431658835267	0.0125519437029	5.27867403453e-05	0.000107427897401133	0.0001842604623059	0.622679515072333	0.000663157453797133	0.244266429617667
Kroger Babb	0.00281445508606433	0.120340019025	0.00562178398804	0.00297675506225533	0.0249020091005	0.0285762802833333	0.0470382365490667	0.348421919827	0.001539867952171	0.0813910795805667	0.00079779878215	0.00472387569027333	0.000478295869038667	0.0410257725515423	0.0279797401301667	0.000223828110361867	0.261148282412667
Lady Saigō	0.003220346334618	0.00934924611143333	0.028049268024	7.77242734261e-05	0.00131246393832333	0.00108815825827	0.00678608637817267	0.000725959800206	0.00720736649083667	0.138643035710333	0.00249519090503333	0.00748092051079667	0.376025259358	0.00192361581698843	0.000636497430680333	0.0188611788479	0.396117681811
Lat	0.0498854991251	0.0218662259834333	0.100818447447067	0.000369187350983767	0.0636134104551333	0.00286893204824	0.254429973652	0.0479982849866333	0.0190210455609333	0.0725444094651667	0.0360312871257667	0.000535994463965667	0.000453114451479	0.0019436169268086	0.00537076328533333	0.000160641599640533	0.322089166072333
Lawrence Sullivan Ross	0.00300950635641333	0.0299013510717333	0.0869142729154667	0.0258332400388767	0.000195937910961067	0.0456755839869667	0.0002651931055719	0.008515239271435	0.0001352065057117	0.198871929177667	0.166543984796333	0.000235367360494267	0.0570868941934067	0.000122715618261233	0.00105039757017467	0.186280009713333	0.189363170407333
Le Quang Tung	0.000284920639646	0.00586666790778	0.000991180575668	0.00988519106711333	0.000639282718107667	0.0995760256987333	0.000594620433047	0.0310322021869607	0.000286185288376667	0.00190079136859333	0.265795236590667	0.0192974579008	0.0101870281879663	0.008695373407489	0.000957801905025333	0.357902463331	0.186107570793333
Learie Constantine	5.47716898142667e-05	0.00203930492915733	0.0178925313952333	8.00858290865667e-05	0.00864082322294733	0.000289226828529	0.01305424217848	0.0406920379456	0.000230358528291367	0.195505623806667	0.0861969416607667	4.87478000746667e-05	0.000114386410968833	0.000207424345176067	0.2945292728	0.00307321154962633	0.337351009079333
Learned Hand	0.000326354122678333	0.00587071427049333	0.0194752999703667	0.00126839003722113	0.150238333732	0.103395574629767	0.0430101319016	0.00889926032469067	0.000239414303659667	0.0575852421696	0.251851045106333	0.000348972284633233	0.00691844761460333	0.000150047150103467	0.000565741029253	0.00149299537252567	0.348364035980333
Lee Smith (baseball)	0.000107623815595	0.003684045913656	0.00669823726394667	0.00367437008389667	0.000487365142342	0.000676192174699	0.000507158513096667	0.00981926646399667	0.000223159201665667	0.00341819629426333	0.0333854370004	0.0001375372586145	0.000376894230066667	0.000318990090270667	0.801970999842	0.00127076520533833	0.133243761506
Len Hutton	0.000247452140142333	0.000129661418707	0.00940774049347667	4.05480801983667e-05	0.00660685288475333	0.000117494155246233	0.0171140278565667	0.00636547736977167	0.00117207206468833	0.0812165053413	0.0111748943258133	0.0002937411523871	9.23342412722333e-05	9.21511361414666e-05	0.523022463934333	0.0161742345462333	0.326732348858667
Leopold Report	0.016933424616217	0.132752362625667	0.0287818293414333	0.1202670923052	0.112744351101	0.0476033908441667	0.00243606462214933	0.008799824584571	0.000477015873745333	0.00532448961827567	0.104233741200833	0.000179339998083333	0.000949406231859667	0.1516032598396	0.0154707417245333	0.00579773779262433	0.24564592768
Lindsay Hassett with the Australian cricket team in England in 1948	0.000127677238868267	0.000127037803407333	0.000214817624077667	0.0137320971289706	0.000386346547382	0.000170823289855933	0.0001095776345907	0.0256925171517857	0.000805093788803	0.0712833585726667	0.00779728853074667	3.89198359017e-05	0.001621778813136	0.00259883364242833	0.616553827601333	0.01781282734632	0.24092717745
Louie B. Nunn	0.000302448708298333	0.0612686335894	0.0445895513959667	0.00622105368249667	0.000978871916966	0.0520670464736333	0.000500806933364	0.004385428423997	0.000275647517891333	0.159177589433333	0.536741902947333	0.0001613750288928	0.0187086385868	0.000496659736369733	0.00191026121546	0.035282200079	0.0769318843306333
Luc Bourdon	0.000287554517912333	0.00300702215354667	0.00491830289519	0.00409790856003333	0.000255856264959	0.000557498130382667	0.000670492364928	0.0856003992489333	0.00764539982739667	0.0808332819401	0.000399591191949333	0.000180090041230133	0.000329241432302	0.001231714296849	0.720925034459333	0.001046394154079	0.0880142185206667
Luís Alves de Lima e Silva, Duke of Caxias	0.00113179396519567	0.000202946183010333	0.001064277858562	0.00180697410746363	0.00304119447415667	0.000181144042494667	0.000216695971066	0.00115929769117167	0.000141230815448667	0.0618170458466667	0.192376254116	0.00320190203773433	0.214166694863667	0.000825839211441	0.000277328341525333	0.244085271071333	0.274304109403
Luke P. Blackburn	0.00138169460084267	0.0410221101538333	0.00152160039008267	0.0430226227377	9.18525484606333e-05	0.188221368394	0.000916287773753667	0.00363004394456967	0.000146177276824867	0.163009687400667	0.223156124278333	0.00222399360608	0.0136918633398003	0.0540274580963333	0.000597470452790333	0.0584148734407667	0.204924771565333
Makinti Napanangka	0.403856092603	0.0270142693986333	0.0461884751430667	0.00199551912665	0.0286600480762367	0.000479705033003667	0.00140086146214	0.0756884367487667	0.0168208032324	0.0821900976607667	0.00468872419336	0.000423645965578333	0.00225110604734767	0.0300612885527	0.0157974225490767	0.0062123269914	0.256271177216
Manuel I Komnenos	0.00353021290334667	0.0141893603028667	0.000374274192781667	0.0193355603005873	0.005096874406313	0.000184006902276267	0.000717181328607333	0.00187459710069867	0.000141187715913667	0.002077340862122	0.0203373436893667	0.0221626916410333	0.407791827288667	0.000448831262284533	0.00701784718926667	0.115558951353833	0.379161911560333
Manuel Marques de Sousa, Count of Porto Alegre	0.0001225368451306	0.000681680420601333	0.00837454704051	0.0017678695513536	0.000607362880307	0.000121418922038333	0.000616064574546	0.000844069098419333	0.000322723116755	0.0884377248563333	0.183165639511333	0.000146662680398667	0.2106745585159	0.000111255363886233	0.000238434156609333	0.303796834069	0.199970618396667
Marcus Trescothick	9.80055656762e-05	0.000316054407437	0.000734439656568333	7.79066559111333e-05	0.000366672470964667	0.000175148704663	0.000930507203977667	0.0431260289697667	0.00583529828247333	0.104083362223633	0.00476492789096333	7.23113400012667e-05	0.0001478871480332	0.000131887679534133	0.565481125449667	0.0001111702775997	0.273547266073
Mário de Andrade	0.0880529041805333	0.00119464592366	0.0659468516991333	0.01063873442865	0.131634235381767	0.000391981889762333	0.264126363965667	0.00555288308880667	0.0914514479321	0.00876527097597667	0.0346518219865933	0.000692874100844667	0.00397038592830133	0.000230043230632667	0.00178352388011667	0.00112444349386233	0.289791587913333
Marjory Stoneman Douglas	0.000400905692982667	0.0501663454400333	0.0357552848365333	0.0368843695527933	0.0253178322278333	0.01171114871521	0.107823498681833	0.0599136480279767	0.00457254619415333	0.221501168019	0.0633831741885	0.000623919458175333	0.000451520557501333	0.0309373948050109	0.000542713957259	0.000440283712172667	0.349574245933333
Mark Hanna	0.000172069218684033	0.0418933821922667	0.000539168977302667	0.0226994561068333	0.000264340086305933	0.00310659309113433	0.00663721221764	0.0220411195159533	0.000182405062402	0.0820201513759333	0.378218105616667	3.76795439327767e-05	0.0152240851444367	0.00309142679234567	0.00520303598598333	0.0217066742898	0.396963094782333
Mark Kerry	0.000258639186626	0.0183924743611667	0.0173490082765	0.000589190741833667	0.000132917558609	0.00702808451998667	0.000277348942719667	0.0649162980688333	0.000308557210952667	0.0233180624172	0.0305792384694667	0.000164501817284333	0.00570129312067667	0.000377765961001367	0.662842411469	0.000969505987814333	0.166794701890333
Mark Satin	0.000400706381969667	0.0252809384790333	0.0423684576731	0.000489814197824	0.280987289889667	0.0121484691354933	0.0803714590546333	0.0395413761742147	0.00222931173849333	0.0177107168547667	0.225954479292	0.001096977404738	0.0002292307135217	0.00483829363296317	0.00149604615977933	0.00158318712595703	0.263273246092
Mark Tonelli	0.000180597546426	0.00310289181653667	0.0201358359768667	0.000985122034421667	0.00190581091567533	0.0128087505963667	0.000247465587634	0.0487352813379333	0.000258552412152	0.0533082542507333	0.0509540431786667	0.000102353070395767	0.000791027125716667	0.00245883605630667	0.588804742811667	0.0189006892618	0.196319746021
Martha Layne Collins	0.0001012240613922	0.120751723541	0.1137942542129	8.28166140043333e-05	0.000213334217996133	0.0484904271222333	0.000177834546059667	0.0293732042136667	0.000155889872947667	0.0397773541745333	0.523061877510333	0.000129367335624667	0.0114311317076	0.0092783566276156	0.00488132561917667	0.000650540664803667	0.0976493379585
Martin Brodeur	0.00777964900478	0.000527022758122667	0.000911559462258667	5.78575612137e-05	0.000230032652996	0.000563041672856333	0.00352527970823367	0.0232684205572877	0.000103568282857333	0.00453165590861333	0.00880974967030667	5.86004158153667e-05	0.000302599951435333	0.0001096981815934	0.878708523182333	0.000307123761654467	0.0702056172677
Mary Toft	0.00154969775166167	9.97631838423333e-05	0.000495518689351	0.00290284603058533	0.00890268494265	0.198666471879333	0.0985351578622333	0.028093265265664	0.000393787337204	0.1241136314988	0.01028745208585	0.000215442315275667	0.0374988113900667	0.103442999380433	0.000252565145702333	0.0002507863445982	0.384299118896667
Masako Katsura	0.0344151645062667	0.000163226343511333	0.00270638230354333	0.00238907906452303	0.00300103541229667	0.0007773441741	0.00293602411362333	0.0867576929325333	0.00119482507662067	0.146492813384	0.000348050464646	0.0001451762534689	0.000543600898217	0.000619925639755667	0.534727824843333	0.00697501749234667	0.175806817096667
Master Juba	0.0214491577684667	0.000363513155948667	0.000628472968314667	0.000945650435950467	0.0439242956872667	0.000511367426549	0.0228192859256133	0.1453540732577	0.160208273893333	0.0312044067258667	0.002589812028302	0.000241631067911667	0.000722267382248667	0.00186659031535233	0.0201162493968333	0.000280967365968	0.546773985198
Mathew Charles Lamb	0.000115813228174567	0.000125110753651	0.00108716640566367	0.000212396854189333	0.0391515338277333	0.311727573427	0.00031949785176	0.0632769479805033	0.000334473052539	0.124473423105	0.006136587293788	2.75833876571667e-05	0.000382835087129	0.00330217535312443	0.000450290733281333	0.0627588592931667	0.386117732365667
Matthew Boulton	0.0790984301440333	0.164143823577	0.00164323539251333	0.0370403205801667	0.00537559975217667	0.01128776567601	0.00296542723708667	0.00419827546809667	0.00512615520033333	0.139697464079333	0.0107221455588067	0.00472253274386667	0.0243851847158	0.127417264014933	0.00558407833107333	0.0190465521838113	0.357545745345
Melford Stevenson	0.000231994296718667	0.000214937737189667	0.0414657955209667	0.00671593336408437	0.00736046864973	0.312846325949333	0.00110641365389	0.01804499545958	0.00127998300135633	0.127086047663	0.157901619747667	0.000337246885200333	0.004449436022113	0.000574662509502667	0.00232185036329667	0.0535190705199	0.264543218656667
Meshuggah	0.003030584752561	0.00157254840278767	0.000489355281806	0.0003271855335487	0.0722267869632	0.000182859936363133	0.00774975746366333	0.0305032162941443	0.654767453973	0.00113471100325933	0.000836238955815	6.71587166246667e-05	0.00203081760625737	0.0272543469786667	0.000347954582040667	0.000997804195301333	0.196481219361
Metallica	0.000176732861994	0.0297116507713333	0.00147726189439133	0.000112613039648333	0.003079298305884	0.0360690752594333	0.000691934179036333	0.0986612191351667	0.635216119443333	0.00193712185694333	0.002110996145125	0.001477524342969	0.000305210975244367	0.0115971388854175	0.0122211901575	0.000623762758692333	0.164531149987633
Michael Gomez	0.000335077871456667	0.000123434006594667	0.000601237326335667	0.00161882782709567	0.00040960160199	0.0292631179905333	0.000538844536647333	0.042543272090897	0.000660468711877667	0.06168921788	0.00319452285287667	0.000158568833429667	0.000440241925031667	0.000141330218656667	0.638747176140667	0.000752860184131	0.218782200002
Mike Jackson	0.000604018335847333	0.00348225173250767	0.108811263240367	0.000581610074028333	0.00104923001303367	0.0395009609404667	0.000540456020634333	0.0552868991920667	0.000847701282111333	0.0607940388470333	0.0715220864495	0.000198047184378067	0.002238342948945	0.00133697549905197	0.000758443695972333	0.3827229671	0.269724707444667
Military career of Hugo Chávez	0.000693434494932667	0.0527978618893	0.0287574264801667	0.0002086473877914	0.0276073133829667	0.01565960885216	0.00905062488309667	0.00961884877081667	0.000400765056918333	0.0266109786117333	0.350142954964667	0.00408557227544267	0.00446534035368333	0.00214539292328567	0.0204030997535	0.171768270185667	0.275583859733667
Minnie Pwerle	0.425047243634667	0.0335891927460667	0.01961562785358	0.014369338283367	0.0465331567613667	0.0286143074146333	0.011957487394683	0.0358472726906	0.00169806987520333	0.175125463344333	0.00478074797084667	0.0001389655019634	0.0112730376172967	0.00852944569421667	0.000548989055616667	0.000693778260732	0.181637875901
Moe Berg	0.000199923392028	0.000506525322035333	0.108759144007667	0.000356993019995667	0.0002822944566747	0.01086949754578	0.00583207524679	0.0836315280058	0.0130547889717	0.107450449257633	0.00592128836984	0.000143703272151933	0.000326190025048	0.00939719102854033	0.370072900390667	0.0407261003125	0.242469407375333
Motörhead	0.00539226425749333	0.00115393927756667	0.001287923098589	0.00197817839268903	0.00130903519141933	0.00374299245881	0.00787138650147333	0.0897412215486	0.656330121103667	0.00868599702107333	0.000557828089574333	7.42370800109667e-05	0.00115663364137967	0.00419542553667167	0.0120485734921667	0.003351929451677	0.201122313857333
Mozart in Italy	0.000825858119382333	0.000625038067294667	0.00544261163309667	0.0431043604384333	0.000247507379272667	0.000225024865437333	0.0241835337795333	0.00419390223527867	0.241620247671333	0.0924831834863	0.00424059780233	0.00669591359866	0.0902541851215333	0.000182755589260667	0.0108602578210333	0.00562877523687277	0.469186247154667
Murray Chotiner	0.000155380875605	0.0248441037542333	0.00829539367587	0.000106808972433467	0.00108080319962433	0.116213417664033	0.00326703046043	0.0720449421382	0.000162196057676667	0.0696471695134667	0.384874063487	0.00115898625228567	0.00170384434367067	0.0001328547124271	0.00677323329766333	0.00172702327089867	0.307812748324333
Myles Standish	0.000205603471283	0.00970863268286667	0.00119659655845667	0.207050107892333	0.00697513805501667	0.0295165396241667	0.000546580115931333	0.000874541820828333	0.00119843376317133	0.142626115157333	0.0470429567084667	0.0192774393289667	0.0898900853746468	0.000245338093128667	0.000287790962483	0.127444543432167	0.315913556959
Neil Brooks	0.000118937999326567	0.000507060506277333	0.0275069474509333	0.00722153478329333	0.000272747822420667	0.0100070950208633	0.000266466794779333	0.0573543979239333	0.00525506644040667	0.0535677530008333	0.0303186905163	0.000150376573321667	0.0003051900972318	0.0009320842759564	0.561638886021	0.0111106294342767	0.233466135338333
Neil Hamilton Fairley	0.01009912592966	0.0390613990128	0.0781581766733333	0.0569942400360667	0.00505148463248367	0.01082697858372	0.000204757211053333	0.00108489211278667	0.000256049962855	0.0656444756064667	0.00510938518034667	6.76198770873333e-05	0.000819249352718667	0.288106348349333	0.00581603975552	0.184319420468	0.248380357255667
Neil Harvey with the Australian cricket team in England in 1948	0.000252783508323	0.00137475693818333	0.000330436574436333	0.0159739299089447	0.00272132604223667	0.000154069068785	0.000712329922151333	0.0223184186506117	0.00675481293858667	0.0463614178919	0.000330479482931333	0.000158139483415267	0.000886729247557667	0.000439717779359533	0.604865415920333	0.00907398672809333	0.287291249914
Neville Cardus	0.000149119279155367	0.000521501294894667	0.0473870686932333	0.00298835914257733	0.0363025320961	0.00161573424754933	0.146974586640667	0.01078300805502	0.110006060579667	0.191844119225	0.0117669166396	0.0022750400415445	0.000396026735320567	0.000343920679857867	0.0281689964826333	0.00670601299748333	0.401770997169333
Ngo Dinh Can	0.000235928788343667	0.00743292638318667	0.00298161874125667	0.0105654590874967	0.00186260677587067	0.152400683063333	0.000368895712179	0.0149712304380517	0.000231342490374	0.0485746169798333	0.353651218606	0.0221390729198333	0.0710364758574333	0.0061383771276442	0.00129424644247	0.0976044146023667	0.208510885984333
Nguyen Chanh Thi	0.000128498364991167	8.6201625452e-05	0.00186157453064367	6.23064089926667e-05	0.000123238513174533	0.0361277079712333	0.000673744100407333	0.0272703576651433	0.000535022487223333	0.0131811261235933	0.372765199177333	0.000146111236100333	0.0466405755224667	4.21915506455333e-05	0.000863870698006	0.198662445938	0.300829828086333
Nguyen Ngoc Tho	0.000114318166894567	0.01066215839589	0.000692623040324	4.71399562149e-05	0.00779787091831333	0.0605395509880667	0.000265364536054333	0.00965086230465767	0.000278915093708667	0.00137749754744333	0.496206474975	0.0154369718070333	0.0312715616840333	0.000270486773080667	0.000950895195077333	0.0884184310876	0.276018877531
Nick Adenhart	0.0123477769106133	0.00647669011984667	0.01699373790972	0.0002675955323262	0.000143531935473667	0.0988243108603	0.000753419716396	0.0595994419116667	0.00159088820357333	0.0839530818818	0.000493967687013667	0.00226541369947667	0.000390313567069	0.000389456576726667	0.657313643102667	0.000568408063835	0.0576283223213333
Nicky Barr	0.000168922033191667	0.00297417976214667	0.0494109285715667	0.0916068331740133	0.000287400387533	0.0390296855674333	0.000385887926592333	0.0149583430804633	0.00109526561183367	0.120724428486667	0.00541636327181133	0.000119691033050667	0.00137054834921733	0.0154518048795087	0.0890407325375	0.440677983126	0.127281002201667
Nigel Kneale	0.00587185722154667	0.0137456981218333	0.001411852370945	0.00693593268623933	0.00838099410501267	0.000851183618953333	0.258075429326667	0.340589307082667	0.00298928093150667	0.0355259608082667	0.00211598588775467	6.97033343957333e-05	0.000624251023836	0.0198133398047	0.000230488939422333	0.00577731256942833	0.296991422166667
