ARTICLE_NAME	Art	Business	Education	Explorers	Humanities	Law	Literature	Media	Music	Personal	Politics	Religion	Royalty	Science	Sports	Warfare	Other
Akenatón	0.0667375715215		0.00579205620313	2.73075791974e-05	0.0402806891326	7.90090759817e-05	0.000125903085353	0.0230665648259	0.00556206629957	0.0462538118517	0.0224355989662	0.0165027232718	0.180297824104	0.0138985482076	0.000823766645739	0.000196130979802	0.57792042825
William Shakespeare	0.0263204173479		0.00356128537209	0.000492416931843	0.0752639045052	0.00851400827187	0.188028789733	0.0657295859578	0.00601147854853	0.103171809349	0.00208632976984	0.0247475716652	0.0522614282472	0.00370409217016	0.000430294816271	0.00226047890951	0.437416108404
Calígula	0.0204762327229		0.0181265091178	0.000810383432778	0.000227138740052	0.0536614665734	0.0514099536667	0.0638684334326	0.000202675939032	0.0968769723701	0.0238047945344	0.000136697217746	0.317919280092	8.979839789e-05	0.000106971653612	0.0288227259631	0.323459966146
Arturo Frondizi	0.00041948240892		0.0404757343855	0.00166621831395	0.0117031186808	0.0406596057871	0.0155202218279	0.113258781762	0.000687890530986	0.0150529523382	0.384504992727	0.000598733928364	0.00229825185362	0.0257214402177	0.0146646597313	0.0103680889568	0.32239982655
Heath Ledger	2.69542554385e-05		0.0469918026785	1.18270230763e-05	0.000632570453371	0.0540693254871	0.163181277516	0.408112767611	0.022454039519	0.113364812823	0.0131735476372	8.38634257304e-05	0.00016328090309	0.00727643725269	0.0182108443638	4.72057959937e-05	0.152199443256
Cristóbal Colón	0.0138962348098		0.0118592272524	0.227419459361	0.0151049336983	0.00634626811158	0.0759587537511	0.0632985219027	0.0067946917041	0.0339790981648	0.0311133974628	0.0106934116841	0.0483147719841	0.00213532629767	0.0110917273565	0.00535981112922	0.43663436533
Tita Merello	0.0023314228559		0.00128007906713	1.53697161941e-05	0.00140746580567	0.0204942175973	0.0347671523946	0.293590463353	0.0571732535575	0.205850419185	0.0235822774265	0.000662569583178	0.000101287936226	5.83991529641e-05	0.000154842877477	1.87753120142e-05	0.35851200418
Catón el Viejo	0.0105031957378		0.00148832812344	2.8614139162e-05	0.0466181929726	8.12494168495e-05	0.0168681610587	0.0272976827714	6.49810258401e-05	0.045505421738	0.0601620068043	0.000201587099118	0.304630538661	7.26414058665e-05	0.00736026475542	0.0299754523746	0.449141681916
Hermanos Pinzón	0.00022580341812		0.00270605168238	0.309795792317	0.014253925322	0.00934136155256	0.0460555334742	0.0785090102138	0.000294135057793	0.040456165052	0.0201490880876	0.0104437082047	0.0767541504515	0.00218112733906	0.00108994996687	0.0148545710257	0.372889626834
Parménides de Elea	0.00579147837142		0.000569152465647	0.00393605318602	0.279707110059	1.60291538863e-05	0.00440864041525	0.00744658783211	8.19617403297e-05	0.0279317748564	0.00422793680775	4.0808094743e-05	0.000287159269162	0.022016445193	0.00717557866825	0.000353007691706	0.636010276195
Ludwig van Beethoven	0.00442845092407		0.000746266521558	5.66201247346e-05	0.0129322536214	0.00053066375176	0.0444915215722	0.0481057380606	0.323670603116	0.142230981055	0.0103361693909	0.00230387632882	0.0369610441507	0.0125348291508	0.017169109506	0.000585844184358	0.342916028541
Diego Velázquez	0.459904001684		0.00126763393471	0.000908269578037	0.0111571535478	2.94736226016e-05	0.0495187531424	0.0212424784858	0.00177223192912	0.040064483108	8.88492975871e-05	0.0161016351134	0.0771350856488	0.000225300336875	0.00281918395522	0.00947847874151	0.308286987874
Gregorio Nacianceno	0.00695738448557		0.00667379883383	0.000101593246631	0.0993855341141	0.000322171016309	0.0550809429311	0.014346063814	0.00067605624281	0.0571651030163	0.00868515678124	0.334961484943	0.0841312668671	3.91091893463e-05	0.0297814122192	0.000240345886457	0.301452576413
Hipócrates	0.0188447049978		0.0436614889302	1.41865221217e-05	0.079134032484	0.00316373534041	0.0635296799151	0.0314437507321	0.000628075815265	0.142095551387	0.0106113122226	0.00106070385005	0.00389191662555	0.183085441152	0.008229132576	2.05290375801e-05	0.410585758413
Arquímedes	0.0171892144894		0.00823959453161	0.0258631844941	9.29989405436e-05	0.00018046134275	0.0368004965878	0.0870220495379	9.81696512472e-05	0.0425008565232	0.0154830523964	0.000299824192879	0.0399158116537	0.342003242928	0.0247835173607	0.00248729448808	0.357040230882
Mário de Andrade	0.0487116003054		0.0574817038734	0.0142305611884	0.096920912349	0.00205787474935	0.208820106158	0.00115678595054	0.0785919852989	0.0520951270439	0.000604294894787	0.000150438961403	0.000493245406375	0.00131175119455	0.00364217270045	0.000111475775137	0.43361996415
Alcibíades	1.15362486373e-05		0.00930453229806	0.028249760089	0.0384101627795	0.0235971046242	0.0205405456899	0.025451794182	0.00042353817045	0.0276584281135	0.0211662240313	1.36591022511e-05	0.349494497299	9.61647771895e-06	0.0090052913231	0.042676667647	0.403986641924
Utagawa Hiroshige	0.444871379121		0.0230762764062	0.030226976638	0.0416868522534	0.000166737129931	0.0338625420653	0.0644605295801	0.00038434830873	0.097167250382	0.00109756947323	0.000164194215212	0.0292400487575	0.000235812325946	0.00119958087762	0.000202695138631	0.231957207328
Nine Inch Nails	0.0061602423338		0.0514821550891	1.75040950984e-05	0.000132914388775	0.0135578562035	0.043682997632	0.232643832114	0.379331928726	0.0137019778035	0.0302915534289	1.73703462717e-05	0.000163912424466	0.00014596871872	0.00173022487672	3.90403401105e-05	0.226900521479
Admiral Graf Spee	8.46920800469e-05		0.00092335594767	0.228759857282	0.001770895375	0.0361863488516	0.0169848816458	0.0179811763561	0.000533467090307	0.0547969353375	0.0118885202148	6.41318988199e-05	0.00218326801831	0.0415190782952	0.0125189889493	0.269978375358	0.303826027299
Hipólito Bouchard	0.00195711365153		0.000230343570634	0.407074766096	0.000426183744883	0.0439522513765	0.0189545354724	0.0153571509061	0.000338721718671	0.0181149453841	0.00277202200157	0.000243655098299	0.00239545231878	0.00103232799754	0.00374086847929	0.238590126993	0.244819535191
René Goscinny	0.000828745585924		0.0275200950047	0.00175612320267	8.38793155614e-05	0.000299772957173	0.227015876537	0.369657328933	0.0161058473049	0.0887197557027	0.00456315427479	0.000195943710574	0.0461030700055	0.0121994435651	0.0187317419071	0.0012780166586	0.184941205334
Tesoro del Oxus	0.158316295266		0.022024740059	0.103319436914	0.000148724426691	0.000220483446542	0.000640376471491	0.0710814829147	0.00553478246324	0.135858255222	0.018560346971	7.68101420042e-05	0.115110813207	0.0161477436361	0.0177237405098	0.000224246284083	0.335011722067
Ramon Llull	0.0138107267765		0.0199217089214	0.0215605390139	0.222578885434	0.000408443863445	0.0679531170026	0.0010626825122	0.000303083563576	0.0269558512415	0.00101958130319	0.150592478208	0.038606398501	0.0364180568826	0.0039392438113	0.00399021673701	0.390878986227
Estela Giménez	0.000186425995179		0.0362844205343	0.000188377066659	0.000237086064473	5.71932467768e-05	0.00110905098937	0.304272980233	0.0285703188131	0.0253972315811	0.0674726799148	2.38048473182e-05	8.87675037887e-05	0.000906750128662	0.339795033232	1.54174626102e-05	0.195394462386
Nerón	0.00137406102561		0.000907424188775	3.65136930693e-05	0.0134304004883	0.0389502597592	0.0141183762216	0.0315284847594	0.00240562834966	0.093970833573	0.00219712045038	0.00676955799785	0.377624811797	0.000471731741454	0.000862756770227	0.0651950713559	0.350156967828
Lope de Vega	0.0123541746892		0.000273796032658	0.00497552818525	0.0292913052287	0.000770087092692	0.321772072252	0.0357273419158	0.00968315775953	0.126331881815	0.000174086524307	0.0468998871598	0.0839076914387	0.000290879777442	0.00091622133883	0.00713424446492	0.319497644325
Agustín Pedro Justo	0.000305950762629		0.00857504653736	0.000100032273447	0.000111514688508	0.0473626405584	0.0103945437122	0.0103069045717	0.000180734421535	0.00782883103893	0.530365597721	1.9422855348e-05	0.000884673659586	0.00931607783265	0.0135610281221	0.0898801177147	0.27080688353
Serguéi Koroliov	0.00393030550089		0.0163287482976	0.00242614801957	0.000482054267396	0.0311341393132	0.00111266100056	0.0717983527097	0.00897935866857	0.144003317064	0.10465354014	2.16364581881e-05	0.000236291680516	0.32742670685	0.028938944575	0.0664428791889	0.192084916266
Juan Montalvo	0.000482461230889		0.00654552920341	0.00492009448132	0.0620354542049	0.0282090426635	0.134802528228	0.00139899963308	0.000162345044645	0.177825238567	0.0758897052849	0.076188634987	0.00430646231846	0.0108408042021	0.000324161396776	0.00746467680576	0.408603861748
Bartolomé Esteban Murillo	0.422368105311		0.000262979851736	0.000157853589095	0.0113927983038	0.000392286288339	0.00830644993848	0.0161848014602	0.00634429137872	0.11089700759	0.00190989242256	0.113370908128	0.024049112181	0.000366460913005	0.000854332054645	0.000796512705499	0.282346207884
César Augusto	0.0148102318018		0.000802720767966	0.00112446729197	0.0199436888772	0.00401074771821	0.00387829628894	0.0584828993851	2.66485745719e-05	0.0160692420934	0.079202126496	6.78734448833e-05	0.438482177155	1.20337066064e-05	0.00633886996953	0.00558687639805	0.351161100031
Isabel Bowes-Lyon	0.0155945571659		0.0014380215073	0.00175329251673	0.000357557742367	0.0192249556151	0.000149375179571	0.0339044889356	0.0088838085719	0.384429010123	0.063284198706	3.79140302756e-05	0.178996560107	7.77210924729e-05	0.000134389374158	0.0532818019921	0.238452347341
Cráter Silverpit	0.000789971489134		0.00107615429501	0.0748157916439	0.0126018138031	0.000298175088315	0.000109522231235	0.0156826054949	0.000802764427468	0.0202099044387	0.00296593585012	4.70620472021e-05	0.000222091994663	0.540281839975	0.0148112518763	0.000288073301491	0.314997042043
Ignacio de Antioquía	3.04011466398e-05		0.000844302167478	0.0226625889544	0.044742024468	0.0155754240654	0.00123000437992	0.0047941659576	0.00164214690328	0.0381856785526	0.000221113805848	0.207174592116	0.00862802641239	0.000147747824238	0.000413572094057	0.00237930709897	0.651328904053
John Vanbrugh	0.280515628455		0.00223027982127	0.00760104419242	0.0155407675775	0.0203725994515	0.0207680556203	0.0830699828892	0.00231228371989	0.0696190656108	0.043070757432	0.000102364821529	0.0717929833428	0.000974194868856	0.00935144105761	0.0251616935349	0.347516857604
Marqués de Sade	0.0141935336779		0.000265826107057	2.90771701508e-05	0.0835707681148	0.0778433464213	0.140995855543	0.0208767681955	0.000161770426483	0.189060228047	0.00562424427693	0.0157911077706	0.0567747074433	0.000196406593993	0.00905299807002	0.0144755891048	0.371087773037
Jesús de Nazaret	0.00545185073804		0.00014783538038	1.67633420417e-05	0.0858204926172	0.0191900386679	0.00624322079477	0.0239727076786	0.000322009580709	0.0506274036065	0.00441316473812	0.125604967215	0.0302093114735	3.80217814964e-05	2.09354067409e-05	1.01941339365e-05	0.647911082846
Uncle Tupelo	0.000280692575526		0.0274519878594	2.34942921836e-05	0.000132810851369	0.000648676844337	0.0152727587529	0.15151704901	0.553966574515	0.0592725998721	0.00676591897198	2.31320733555e-05	0.000228714956664	4.86129546226e-05	0.00169700686615	0.00028505661076	0.182384912994
Miguel Ángel	0.42181876707		0.000341590553467	0.000153896037309	0.0117673821484	0.0015737179078	0.0277595053905	0.0159868098242	0.00817565647933	0.0997490684999	0.00300136476406	0.0925336243977	0.0205624122254	0.0102730165239	0.0125336264993	0.0146959810394	0.25907358064
Guillén de Castro	0.00569673404555		0.00293561386857	0.000485683237774	0.0979905176153	0.000431448856796	0.331137769392	0.0448135143975	0.00168822061028	0.07589326649	0.000460614784823	0.0214477198801	0.111278151345	9.38551521551e-05	0.000585245279846	0.000447550067678	0.304614094976
Richard Wagner	0.0181123433054		0.000428468608031	7.23453222065e-05	0.0834186259737	0.000558968912759	0.112618789026	0.0546317566086	0.227629131276	0.0763772949428	0.0675685170086	0.00110857687487	0.0164406170601	0.000264760832574	0.000949185689077	0.000176988991606	0.339643629567
Wolfgang Amadeus Mozart	0.0230304130431		0.00932609360099	0.000129880257649	0.00247143499715	0.000150562328383	0.0338582189004	0.0221311248297	0.335114129744	0.164548646202	0.00156992368836	0.0167180632394	0.0385815007622	0.00533228206999	0.00452734019637	1.85140121985e-05	0.342491872128
Ernesto Guevara	3.27824135722e-05		0.000519402931399	0.0334859705119	0.0438194868978	0.101665881825	0.0162559122653	0.0366115755475	0.0206770228482	0.129178715174	0.146105007391	0.0026747640229	3.41638911461e-05	0.00350313935326	0.00707365962754	0.110223417536	0.348139097763
Salvador Maciá	0.00605923783362		0.0717210999389	0.00771811964374	0.00535616466018	0.0224047635572	0.00531904985615	0.0429902983671	0.000569706943926	0.0051966356028	0.384990016664	0.0134568061348	0.00525679076966	0.0123193979721	0.0103951743826	0.0304877298476	0.375759007825
Andrés Manuel del Río	0.00139921673423		0.161876000285	0.0278842160178	0.017533340292	0.00119900679415	0.00304949328357	0.00137211802392	0.00126596319163	0.00410063239276	0.0615223926048	0.000534501260183	0.0288111461815	0.272835998843	0.0152257248287	0.00179678849049	0.399593460776
Rubén Darío	0.0358967853704		0.000120898071241	0.0122250638531	0.0381183152382	0.000569145483791	0.308592478122	0.00170741384424	0.0152116537749	0.117561368601	0.0206162044712	0.00996625931451	0.0213403545886	0.000466227988149	0.000745261646634	8.80561943463e-05	0.416774513437
Antínoo	0.240369107242		0.000399172971573	0.000319000528955	0.00517742131654	0.00623634431833	0.0164593101012	0.00945786019463	0.00023133007364	0.0703184752311	0.000109483003614	0.011563178875	0.0647592599257	0.000220994550009	0.00320427382297	4.23326953815e-05	0.571132455149
Juan de la Cosa	0.0146998925502		0.0202339394637	0.387753339796	6.4439505401e-05	0.0181908540444	0.0556790219918	0.0649654040229	0.000151412734581	0.0370550866596	0.0332716913248	0.00104603719904	0.0522688897246	0.000202639873608	0.000491236108874	0.0233316177475	0.290594497253
Juan de Austria	0.0170389030284		0.000608698639668	0.0527672139128	0.000557577814996	0.00058415383566	0.0275210380665	0.00387843151133	0.000494484812288	0.0373527550691	0.0168592071528	0.0487249046207	0.326186993382	9.97044188049e-05	0.0208394195039	0.123678801667	0.322807712564
Ildefonso Cerdá	0.0872120673616		0.0345204573964	0.00100430720126	0.118256561196	6.02756086663e-05	0.0220561016592	0.025371507624	0.000863345633187	0.0353931064622	0.15383258357	0.000324577217513	0.0116065835936	0.0670111710157	0.00850467529024	0.0304955830101	0.40348709616
Andrónico I Comneno	0.000612176701799		0.000143190557108	0.00878733653371	7.94086741901e-05	0.0369120969145	0.00293006423201	0.00128644807963	9.98830656832e-05	0.146554522638	0.0241653685628	0.0102114702184	0.463857680423	0.000121229253845	0.00683738166713	0.0169330233369	0.280468719142
David Ben-Gurión	0.000144140001296		0.0162900092294	0.0208173283928	0.0440248125934	0.000308072749354	0.000570291910822	0.00671786154988	0.000577923432412	0.075195302456	0.433767830626	0.00252330836837	0.00108166268167	0.00013786731699	0.0230372264323	0.0367672227426	0.338039139517
Francisco de Zurbarán	0.318855101175		0.0052268264223	0.00701054010195	0.0325488254663	0.000553067469171	0.0318388817379	0.000740559642922	0.000110267442239	0.184896196182	0.000131845880928	0.154751449099	0.0282940071304	7.39754476813e-05	0.00884027242998	0.000432433841674	0.225695750531
Joaquín Sabina	0.0208400588305		0.000162480365715	6.53932757353e-05	0.0368027064142	0.0124478086292	0.103413734659	0.0466766020361	0.323847385605	0.145549757403	0.0411253942214	0.0010850070383	0.000382459040674	1.82863570654e-05	0.00531335321522	5.27418747915e-05	0.262216831034
Juan Fugl	0.0166840528091		0.0291807785992	0.0749726866278	0.0085044320076	0.00108425699821	0.000358380215261	0.0297702557257	0.000279445330303	0.362826446619	0.104210934016	0.00256228863717	0.0107155068356	0.00156780617564	0.000691759108208	0.0325771498159	0.32401382048
Demóstenes	0.0031757295265		0.0246475430938	0.000267116167732	0.0337004591359	0.0352378393091	0.0335684729006	0.0499978276907	0.000663997543662	0.0406985254443	0.0540617422723	0.00019182234969	0.226663347461	3.36844351852e-05	0.0250430180035	0.00288076067518	0.469168113991
